EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
19-01-2024 05:05:30.000.003.799                         2.51794                        -3.72162                        -1.59532
19-01-2024 05:06:30.000.000.223                         2.68059                        -3.67065                        -2.16018
19-01-2024 05:07:29.999.996.647                         2.53300                        -3.61505                        -2.33460
19-01-2024 05:08:30.000.003.129                         2.30994                        -3.36198                        -2.75998
19-01-2024 05:09:29.999.999.552                         2.80225                        -3.43193                        -2.67273
19-01-2024 05:10:29.999.995.976                         2.74717                        -2.91695                        -2.73254
19-01-2024 05:11:30.000.002.458                         2.45660                        -2.45723                        -2.31609
19-01-2024 05:12:29.999.998.882                         2.71927                        -2.89513                        -1.99441
19-01-2024 05:13:29.999.995.306                         2.68100                        -3.44949                        -2.49017
19-01-2024 05:14:30.000.001.788                         2.64142                        -3.35219                        -1.99478
19-01-2024 05:15:29.999.998.211                         2.62910                        -3.76861                        -1.87200
19-01-2024 05:16:30.000.004.693                         2.53303                        -3.75948                        -2.01229
19-01-2024 05:17:30.000.001.117                         2.38637                        -3.62585                        -2.23216
19-01-2024 05:18:29.999.997.541                         2.73377                        -3.52202                        -2.38261
19-01-2024 05:19:30.000.004.023                         2.75864                        -3.85173                        -1.98500
19-01-2024 05:20:30.000.000.447                         2.82953                        -3.75261                        -2.08129
19-01-2024 05:21:29.999.996.870                         2.59329                        -4.02668                        -2.02348
19-01-2024 05:22:30.000.003.352                         2.45397                        -3.86598                        -2.48102
19-01-2024 05:23:29.999.999.776                         2.68278                        -3.69143                        -2.64975
19-01-2024 05:24:29.999.996.200                         2.58164                        -3.97985                        -2.27469
19-01-2024 05:25:30.000.002.682                         2.97666                        -3.67142                        -2.75732
19-01-2024 05:26:29.999.999.105                         2.61711                        -3.96852                        -2.33489
19-01-2024 05:27:29.999.995.529                         2.67271                        -3.87642                        -3.09549
19-01-2024 05:28:30.000.002.011                         2.87262                        -3.39731                        -2.96706
19-01-2024 05:29:29.999.998.435                         3.02453                        -3.58089                        -2.51496
19-01-2024 05:30:30.000.004.917                         2.85425                        -3.53240                        -2.61706
19-01-2024 05:31:30.000.001.341                         2.40532                        -3.65054                        -2.98790
19-01-2024 05:32:29.999.997.764                         2.09626                        -3.76638                        -3.25882
19-01-2024 05:33:30.000.004.246                         2.14013                        -3.55085                        -3.29229
19-01-2024 05:34:30.000.000.670                         1.69947                        -3.56832                        -3.50645
19-01-2024 05:35:29.999.997.094                         1.63944                        -3.59303                        -3.48477
19-01-2024 05:36:30.000.003.576                         2.41264                        -3.66984                        -3.16985
19-01-2024 05:37:29.999.999.999                         3.64900                        -3.16044                        -1.41446
19-01-2024 05:38:29.999.996.423                         3.92754                        -1.81794                         1.02766
19-01-2024 05:39:30.000.002.905                         4.04526                        -1.61561                        0.543496
19-01-2024 05:40:29.999.999.329                         3.70457                        -1.92171                        -1.22261
19-01-2024 05:41:29.999.995.753                         3.36365                        -1.49884                        -1.61668
19-01-2024 05:42:30.000.002.235                         3.19250                       -0.853884                        -2.42012
19-01-2024 05:43:29.999.998.658                         2.45185                       -0.569441                        -2.30321
19-01-2024 05:44:29.999.995.082                         4.31592                        -1.14565                        -2.72957
19-01-2024 05:45:30.000.001.564                         3.01984                        -2.78465                        -2.52330
19-01-2024 05:46:29.999.997.988                         3.09701                        -1.83180                        -3.69638
19-01-2024 05:47:30.000.004.470                         3.10133                        -2.51761                        -2.41896
19-01-2024 05:48:30.000.000.894                         3.19084                        -2.29290                        -2.61215
19-01-2024 05:49:29.999.997.317                         2.99336                        -2.64911                        -2.48589
