EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
08-01-2024 18:08:29.999.999.776                         6.71513                        0.597247                         1.45577
08-01-2024 18:09:29.999.996.200                         6.56306                         1.74758                       -0.591893
08-01-2024 18:10:30.000.002.682                         6.56929                         1.44070                       0.0328177
08-01-2024 18:11:29.999.999.105                         6.66664                         1.19507                        0.130794
08-01-2024 18:12:29.999.995.529                         6.73593                        0.686767                       -0.127144
08-01-2024 18:13:30.000.002.011                         6.68378                        0.258049                        0.350609
08-01-2024 18:14:29.999.998.435                         6.67396                       -0.186084                        0.330310
08-01-2024 18:15:30.000.004.917                         6.60376                       -0.382250                        0.870857
08-01-2024 18:16:30.000.001.341                         6.51831                       -0.842450                         1.02682
08-01-2024 18:17:29.999.997.764                         6.55279                        -1.03921                        0.392644
08-01-2024 18:18:30.000.004.246                         6.50164                        -1.16773                        0.738146
08-01-2024 18:19:30.000.000.670                         6.32957                        -1.79371                        0.309898
08-01-2024 18:20:29.999.997.094                         4.83919                        0.314814                         4.08554
08-01-2024 18:21:30.000.003.576                         5.08825                       0.0189004                         3.84333
08-01-2024 18:22:30.000.000.000                         5.65208                      0.00861623                         3.15684
08-01-2024 18:23:29.999.996.423                         5.49784                      -0.0221815                         3.78932
08-01-2024 18:24:30.000.002.905                         5.12615                       -0.883957                         3.66041
08-01-2024 18:25:29.999.999.329                         4.61855                        -2.27803                         3.93973
08-01-2024 18:26:29.999.995.753                         4.77102                        -1.98326                         3.79740
08-01-2024 18:27:30.000.002.235                         4.89810                        -1.70484                         3.70649
08-01-2024 18:28:29.999.998.658                         4.80318                        -1.18111                         3.62286
08-01-2024 18:29:29.999.995.082                         4.69107                        -1.44669                         3.79548
08-01-2024 18:30:30.000.001.564                         4.76631                        -1.63388                         3.85822
08-01-2024 18:31:29.999.997.988                         4.42415                        -1.98300                         4.13600
08-01-2024 18:32:30.000.004.470                         4.15198                        -2.44511                         4.06004
08-01-2024 18:33:30.000.000.894                         3.76808                        -2.35516                         4.62855
08-01-2024 18:34:29.999.997.317                         4.16529                        -1.88401                         4.54007
08-01-2024 18:35:30.000.003.799                         4.30678                        -1.41602                         4.67653
08-01-2024 18:36:30.000.000.223                         5.02217                        -1.07217                         3.95604
08-01-2024 18:37:29.999.996.647                         4.90118                      -0.0969764                         4.06188
08-01-2024 18:38:30.000.003.129                         5.06449                        -1.31801                         3.70027
08-01-2024 18:39:29.999.999.552                         5.51064                        -1.38202                         3.13043
08-01-2024 18:40:29.999.995.976                         5.81587                        -1.68281                         2.15567
08-01-2024 18:41:30.000.002.458                         5.81714                        -2.41409                        0.712059
08-01-2024 18:42:29.999.998.882                         5.64486                        -1.44850                         2.58461
08-01-2024 18:43:29.999.995.306                         6.04745                        -1.47494                         2.02369
08-01-2024 18:44:30.000.001.788                         5.97211                        -1.93052                         1.63215
08-01-2024 18:45:29.999.998.211                         5.63942                        -2.55470                         2.01448
08-01-2024 18:46:30.000.004.693                         5.52218                        -2.23464                         2.67714
08-01-2024 18:47:30.000.001.117                         5.97184                        -1.80746                         2.00748
08-01-2024 18:48:29.999.997.541                         5.91858                        -2.18381                         1.64703
08-01-2024 18:49:30.000.004.023                         5.64940                        -2.23299                         2.23556
08-01-2024 18:50:30.000.000.447                         6.05140                        -2.61444                        0.797706
08-01-2024 18:51:29.999.996.870                         5.73343                        -2.93636                        -1.10419
08-01-2024 18:52:30.000.003.352                         5.04039                        -3.49757                        -1.79268
08-01-2024 18:53:29.999.999.776                         5.61832                        -2.87011                        -1.18119
08-01-2024 18:54:29.999.996.200                         5.94535                        -2.01451                        -1.56196
08-01-2024 18:55:30.000.002.682                         5.34207                        -2.52670                        -2.45273
08-01-2024 18:56:29.999.999.105                         4.95272                        -2.85258                        -2.15350
08-01-2024 18:57:29.999.995.529                         5.23320                        -3.49577                       -0.998187
08-01-2024 18:58:30.000.002.011                         5.30432                        -2.64866                        -1.65840
08-01-2024 18:59:29.999.998.435                         4.63555                        -2.86880                        -3.07553
08-01-2024 19:00:30.000.004.917                         4.32898                        -2.70718                        -3.42790
08-01-2024 19:01:30.000.001.341                         4.52737                        -2.71899                        -3.23820
08-01-2024 19:02:29.999.997.764                         4.29179                        -2.65407                         3.51423
08-01-2024 19:03:30.000.004.246                         4.62372                        -3.39804                         2.34598
08-01-2024 19:04:30.000.000.670                         4.81305                        -3.65965                        0.880545
08-01-2024 19:05:29.999.997.094                         4.95171                        -3.50051                        0.846662
08-01-2024 19:06:30.000.003.576                         5.13150                        -3.37724                       -0.536941
08-01-2024 19:07:30.000.000.000                         4.61039                        -3.48849                        -2.05458
08-01-2024 19:08:29.999.996.423                         4.48658                        -3.48919                        -1.59396
08-01-2024 19:09:30.000.002.905                         4.44482                        -4.06723                        -1.26973
08-01-2024 19:10:29.999.999.329                         4.64076                        -3.22328                        -2.45853
08-01-2024 19:11:29.999.995.753                         4.43840                        -3.09977                        -3.01356
08-01-2024 19:12:30.000.002.235                         3.60052                       -0.789452                        -4.79843
08-01-2024 19:13:29.999.998.658                         3.61458                        -3.13300                        -3.66991
08-01-2024 19:14:29.999.995.082                         3.66858                        -3.51287                        -3.41436
08-01-2024 19:15:30.000.001.564                         4.15856                        -2.80857                        -3.59953
08-01-2024 19:16:29.999.997.988                         3.43842                        -3.87928                        -3.49481
08-01-2024 19:17:30.000.004.470                         3.53207                        -2.77064                        -4.23870
08-01-2024 19:18:30.000.000.894                         5.65269                        -2.39643                       -0.474644
08-01-2024 19:19:29.999.997.317                         3.35156                        -3.30360                        -3.80335
08-01-2024 19:20:30.000.003.799                         4.90997                       -0.912989                        -3.61645
08-01-2024 19:21:30.000.000.223                         4.31880                        -4.01231                       -0.490219
08-01-2024 19:22:29.999.996.647                         4.88381                        -3.46818                        0.878153
08-01-2024 19:23:30.000.003.129                         5.14186                        -3.20781                        0.415762
08-01-2024 19:24:29.999.999.552                         4.84832                        -3.35067                       -0.874239
08-01-2024 19:25:29.999.995.976                         2.86672                        -4.54217                        -2.41303
08-01-2024 19:26:30.000.002.458                         3.68456                        -3.37215                        -3.14573
08-01-2024 19:27:29.999.998.882                         3.56692                        -4.20300                        -2.05937
08-01-2024 19:28:29.999.995.306                         4.55838                        -3.39714                       -0.578297
08-01-2024 19:29:30.000.001.788                         5.26484                        -1.58666                        -1.27584
08-01-2024 19:30:29.999.998.211                        0.902289                        -4.42804                        -2.74006
08-01-2024 19:31:30.000.004.693                         1.74524                        -4.90783                        -2.14087
08-01-2024 19:32:30.000.001.117                         3.27024                        -4.36039                        -1.22033
08-01-2024 19:33:29.999.997.541                         3.85576                        -4.00292                       -0.446385
08-01-2024 19:34:30.000.004.023                         3.70251                        -4.22023                       -0.735315
08-01-2024 19:35:30.000.000.447                         3.33457                        -4.48975                        -1.48438
08-01-2024 19:36:29.999.996.870                         3.66567                        -4.23030                        -1.60798
08-01-2024 19:37:30.000.003.352                         3.70205                        -4.24841                        -1.61015
08-01-2024 19:38:29.999.999.776                         3.65427                        -4.42262                        -1.36022
08-01-2024 19:39:29.999.996.200                         3.60277                        -4.48736                        -1.08299
08-01-2024 19:40:30.000.002.682                         3.84160                        -4.37449                       -0.510453
08-01-2024 19:41:29.999.999.105                         3.29380                        -4.76890                       -0.187040
08-01-2024 19:42:29.999.995.529                         2.93071                        -5.02810                       -0.229134
08-01-2024 19:43:30.000.002.011                         2.40906                        -5.26047                      -0.0587140
08-01-2024 19:44:29.999.998.435                        -2.04914                        -4.98824                        0.993872
08-01-2024 19:45:30.000.004.917                        -1.92092                        -4.79517                         1.75045
08-01-2024 19:46:30.000.001.341                         1.23981                        -5.36558                      -0.0179506
08-01-2024 19:47:29.999.997.764                         1.63434                        -5.35955                       -0.447410
08-01-2024 19:48:30.000.004.246                         3.18499                        -4.68952                        0.225226
08-01-2024 19:49:30.000.000.670                        0.322787                        -5.20211                        -2.12752
08-01-2024 19:50:29.999.997.094                         1.91927                        -4.87132                        -2.27999
08-01-2024 19:51:30.000.003.576                         2.16313                        -4.94967                        -1.88574
08-01-2024 19:52:30.000.000.000                         3.06418                        -4.75158                       -0.582271
08-01-2024 19:53:29.999.996.423                         3.45324                        -4.42431                        -1.28537
08-01-2024 19:54:30.000.002.905                         4.04525                        -3.85452                        -1.16645
08-01-2024 19:55:29.999.999.329                         3.52079                        -4.31739                       -0.987857
08-01-2024 19:56:29.999.995.753                         2.02697                        -4.96114                        -1.44691
08-01-2024 19:57:30.000.002.235                         1.42222                        -5.41893                       -0.791296
08-01-2024 19:58:29.999.998.658                         1.75303                        -5.21256                        -1.16950
08-01-2024 19:59:29.999.995.082                         1.45484                        -5.32367                       -0.868354
08-01-2024 20:00:30.000.001.564                        0.845996                        -5.43311                        -1.09144
08-01-2024 20:01:29.999.997.988                         1.62949                        -5.38625                       -0.893060
08-01-2024 20:02:30.000.004.470                         1.47144                        -5.35985                       -0.397412
08-01-2024 20:03:30.000.000.894                         1.84340                        -5.40165                      -0.0973506
08-01-2024 20:04:29.999.997.317                         2.26179                        -5.23013                       -0.362073
08-01-2024 20:05:30.000.003.799                         1.70859                        -5.45829                       0.0612155
08-01-2024 20:06:30.000.000.223                        0.978982                        -5.68286                       -0.486195
08-01-2024 20:07:29.999.996.647                        0.675930                        -5.70076                        0.436503
08-01-2024 20:08:30.000.003.129                         1.16241                        -5.30639                        -2.00178
08-01-2024 20:09:29.999.999.552                         1.32483                        -5.28333                        -1.66467
08-01-2024 20:10:29.999.995.976                         1.75965                        -5.37831                        -1.17110
08-01-2024 20:11:30.000.002.458                         3.14337                        -4.21234                        -2.15807
08-01-2024 20:12:29.999.998.882                         1.19371                        -5.46970                        -1.07520
08-01-2024 20:13:29.999.995.306                         2.39793                        -4.73107                        -2.07183
08-01-2024 20:14:30.000.001.788                         2.35711                        -5.04250                        -1.58279
08-01-2024 20:15:29.999.998.211                         2.34021                        -5.14112                        -1.56605
08-01-2024 20:16:30.000.004.693                         2.76806                        -4.98649                        -1.38308
08-01-2024 20:17:30.000.001.117                         3.45561                        -4.83396                       -0.287052
08-01-2024 20:18:29.999.997.541                         2.85755                        -5.20283                        0.470261
08-01-2024 20:19:30.000.004.023                         2.72591                        -4.89938                        -1.71620
08-01-2024 20:20:30.000.000.447                         3.59162                        -4.76583                        0.180153
08-01-2024 20:21:29.999.996.870                         3.30801                        -4.82670                       -0.640294
08-01-2024 20:22:30.000.003.352                         3.51840                        -4.70929                       -0.398721
08-01-2024 20:23:29.999.999.776                         3.68311                        -4.61491                       -0.363895
08-01-2024 20:24:29.999.996.200                         2.64227                        -5.20818                        0.797653
08-01-2024 20:25:30.000.002.682                         3.76548                        -4.47793                       -0.469025
08-01-2024 20:26:29.999.999.105                         4.08573                        -4.16785                       -0.774689
08-01-2024 20:27:29.999.995.529                         2.74702                        -5.30863                        0.563981
08-01-2024 20:28:30.000.002.011                         3.00738                        -5.12297                       -0.462989
08-01-2024 20:29:29.999.998.435                         2.86428                        -5.23113                         1.01095
08-01-2024 20:30:30.000.004.917                         2.62964                        -5.47457                        0.711075
08-01-2024 20:31:30.000.001.341                         2.73492                        -5.35035                        0.888925
08-01-2024 20:32:29.999.997.764                         2.24221                        -5.52712                        0.827661
08-01-2024 20:33:30.000.004.246                         4.64650                        -4.13770                        -1.12377
08-01-2024 20:34:30.000.000.670                         4.24540                        -4.36204                       -0.892517
08-01-2024 20:35:29.999.997.094                         3.89901                        -4.77291                       -0.207578
08-01-2024 20:36:30.000.003.576                         3.20400                        -5.22342                       0.0271421
08-01-2024 20:37:29.999.999.999                         3.38058                        -5.00023                        0.774753
08-01-2024 20:38:29.999.996.423                         3.70492                        -4.82721                        0.443393
08-01-2024 20:39:30.000.002.905                         2.80250                        -5.41295                        0.236517
08-01-2024 20:40:29.999.999.329                         2.42417                        -5.58310                        0.316398
08-01-2024 20:41:29.999.995.753                         2.96113                        -5.40661                        0.704981
08-01-2024 20:42:30.000.002.235                         2.91349                        -5.47884                        0.112236
08-01-2024 20:43:29.999.998.658                         4.22794                        -4.33299                         1.33419
08-01-2024 20:44:29.999.995.082                         3.32540                        -5.07477                        0.530060
08-01-2024 20:45:30.000.001.564                         3.39278                        -5.14570                        0.336689
08-01-2024 20:46:29.999.997.988                         3.28421                        -5.25390                       -0.127311
08-01-2024 20:47:30.000.004.470                         3.17645                        -5.11354                        0.631831
08-01-2024 20:48:30.000.000.894                         2.78162                        -5.18266                         1.71036
08-01-2024 20:49:29.999.997.317                         2.98250                        -5.00840                         1.63240
08-01-2024 20:50:30.000.003.799                         3.06342                        -4.97724                         1.69287
08-01-2024 20:51:30.000.000.223                         3.52223                        -4.62610                         1.76327
08-01-2024 20:52:29.999.996.647                         3.24745                        -4.98361                         1.45063
08-01-2024 20:53:30.000.003.129                         3.43670                        -4.88289                         1.40366
08-01-2024 20:54:29.999.999.552                         2.75314                        -5.52293                        0.784474
08-01-2024 20:55:29.999.995.976                         3.14839                        -5.44846                       -0.183496
08-01-2024 20:56:30.000.002.458                         3.06092                        -5.47178                       -0.722186
08-01-2024 20:57:29.999.998.882                         2.54107                        -5.49960                        -1.39607
08-01-2024 20:58:29.999.995.306                         1.54022                        -5.25364                        -2.65895
08-01-2024 20:59:30.000.001.788                         2.92538                        -4.71090                        -2.87455
08-01-2024 21:00:29.999.998.211                         1.32831                        -5.85459                        -1.53699
08-01-2024 21:01:30.000.004.693                         1.91252                        -5.17402                        -3.16800
08-01-2024 21:02:30.000.001.117                         1.73522                        -5.66446                        -2.31832
08-01-2024 21:03:29.999.997.541                         2.04754                        -5.71590                        -1.54510
08-01-2024 21:04:30.000.004.023                         1.24800                        -5.83393                        -1.69302
08-01-2024 21:05:30.000.000.447                         2.20060                        -5.28980                        -2.74317
08-01-2024 21:06:29.999.996.870                         1.98989                        -5.91230                       -0.950935
08-01-2024 21:07:30.000.003.352                         2.05335                        -5.91465                       -0.825408
08-01-2024 21:08:29.999.999.776                         1.55278                        -5.99157                        -1.26832
08-01-2024 21:09:29.999.996.200                         1.48003                        -6.11728                       -0.437237
08-01-2024 21:10:30.000.002.682                        0.996956                        -6.08397                        -1.27090
08-01-2024 21:11:29.999.999.105                         1.27776                        -6.35756                        0.588159
08-01-2024 21:12:29.999.995.529                         1.50283                        -6.23771                         1.13875
08-01-2024 21:13:30.000.002.011                         1.74098                        -6.06393                        0.839145
08-01-2024 21:14:29.999.998.435                         1.60284                        -6.02711                        -1.06125
08-01-2024 21:15:30.000.004.917                         2.25949                        -5.69336                        -1.97665
08-01-2024 21:16:30.000.001.341                         2.14231                        -5.92887                        -1.00449
08-01-2024 21:17:29.999.997.764                         2.81205                        -5.48109                        -1.09699
08-01-2024 21:18:30.000.004.246                         2.61288                        -5.79939                       -0.642823
08-01-2024 21:19:30.000.000.670                         2.60973                        -5.46508                         2.64333
08-01-2024 21:20:29.999.997.094                         3.09528                        -5.14125                         2.83085
08-01-2024 21:21:30.000.003.576                         2.88349                        -5.48822                         2.42340
08-01-2024 21:22:30.000.000.000                         2.55449                        -6.03492                        0.588487
08-01-2024 21:23:29.999.996.423                         2.60805                        -5.32221                         2.87108
08-01-2024 21:24:30.000.002.905                         1.98908                        -5.49831                         2.87193
08-01-2024 21:25:29.999.999.329                         1.81284                        -4.34628                         4.34540
08-01-2024 21:26:29.999.995.753                         2.49434                        -4.63759                         3.65960
08-01-2024 21:27:30.000.002.235                         2.78482                        -4.74266                         3.29404
08-01-2024 21:28:29.999.998.658                         2.36329                        -4.95432                         3.00035
08-01-2024 21:29:29.999.995.082                         1.80209                        -3.19290                         5.01343
08-01-2024 21:30:30.000.001.564                         1.98577                        -5.56166                         2.21233
08-01-2024 21:31:29.999.997.988                         4.31632                        -4.46521                        0.436569
08-01-2024 21:32:30.000.004.470                         5.03089                        -3.86109                        0.814946
08-01-2024 21:33:30.000.000.894                         2.20948                        -5.68546                       -0.980693
08-01-2024 21:34:29.999.997.317                         3.98578                        -4.19536                         2.69233
08-01-2024 21:35:30.000.003.799                         3.98935                        -5.10126                         1.52326
08-01-2024 21:36:30.000.000.223                         2.20397                        -6.08793                         1.17758
08-01-2024 21:37:29.999.996.647                         3.05488                        -5.55248                        -1.93415
08-01-2024 21:38:30.000.003.129                         2.74125                        -4.34890                         4.20213
08-01-2024 21:39:29.999.999.552                         3.11754                        -4.27220                         3.77432
08-01-2024 21:40:29.999.995.976                         1.28316                        -2.97555                         5.65677
08-01-2024 21:41:30.000.002.458                         1.03617                        -1.39839                         6.11593
08-01-2024 21:42:29.999.998.882                         2.16152                        -4.93848                         3.40864
08-01-2024 21:43:29.999.995.306                         1.79599                        -2.76564                         5.58758
08-01-2024 21:44:30.000.001.788                         2.79582                        -3.03093                         5.09008
08-01-2024 21:45:29.999.998.211                         2.86262                        -4.47946                         3.83242
08-01-2024 21:46:30.000.004.693                         2.20201                        -3.14612                         5.36671
08-01-2024 21:47:30.000.001.117                         4.26637                        -4.76780                         2.21580
08-01-2024 21:48:29.999.997.541                         4.82514                        -4.02125                         2.31432
08-01-2024 21:49:30.000.004.023                         4.27487                        -3.78363                         3.10846
08-01-2024 21:50:30.000.000.447                         4.40110                        -3.84407                         2.87521
08-01-2024 21:51:29.999.996.870                         3.19938                        -3.44152                         4.28357
08-01-2024 21:52:30.000.003.352                         2.65040                        -3.28051                         4.85452
08-01-2024 21:53:29.999.999.776                         3.54130                        -1.63030                         4.94651
08-01-2024 21:54:29.999.996.200                         3.08305                        -2.58949                         5.03942
08-01-2024 21:55:30.000.002.682                         3.37763                        -2.35977                         4.92986
08-01-2024 21:56:29.999.999.105                         3.93709                        -2.07199                         4.75437
08-01-2024 21:57:29.999.995.529                         3.94325                        -5.14644                        0.211016
08-01-2024 21:58:30.000.002.011                         3.48596                        -5.66451                        0.854708
08-01-2024 21:59:29.999.998.435                         3.63652                        -5.74012                        0.291547
08-01-2024 22:00:30.000.004.917                         3.87643                        -5.53589                       -0.420569
08-01-2024 22:01:30.000.001.341                         3.49727                        -5.53665                        -1.57424
08-01-2024 22:02:29.999.997.764                         4.57347                        -4.71636                        -1.31751
08-01-2024 22:03:30.000.004.246                         4.42936                        -4.74465                        -1.92996
08-01-2024 22:04:30.000.000.670                         4.64450                        -4.23261                        -2.38578
08-01-2024 22:05:29.999.997.094                         5.05904                        -4.03412                        -1.51957
08-01-2024 22:06:30.000.003.576                         4.28681                        -4.94943                         1.55012
08-01-2024 22:07:30.000.000.000                         2.89980                        -4.59604                         3.86126
08-01-2024 22:08:29.999.996.423                         2.90377                        -4.28910                         4.01977
08-01-2024 22:09:30.000.002.905                         2.54188                        -5.94863                         1.52403
08-01-2024 22:10:29.999.999.329                         2.84116                        -6.16043                        0.974348
08-01-2024 22:11:29.999.995.753                         3.79409                        -5.61149                        0.802887
08-01-2024 22:12:30.000.002.235                         2.34995                        -6.40329                        0.142273
08-01-2024 22:13:29.999.998.658                         1.87399                        -6.53928                       -0.902569
08-01-2024 22:14:29.999.995.082                         4.38640                        -4.21657                         3.06419
08-01-2024 22:15:30.000.001.564                         4.64568                        -4.01982                         3.07901
08-01-2024 22:16:29.999.997.988                         2.18988                        -5.91977                        -2.05957
08-01-2024 22:17:30.000.004.470                         2.68290                        -6.16290                       -0.669268
08-01-2024 22:18:30.000.000.894                         3.24060                        -5.53786                        -1.60220
08-01-2024 22:19:29.999.997.317                         3.82468                        -4.35108                        -3.29022
08-01-2024 22:20:30.000.003.799                         4.44262                        -3.48527                         3.38049
08-01-2024 22:21:30.000.000.223                         4.46274                        -4.75924                         1.23981
08-01-2024 22:22:29.999.996.647                         5.57590                        -2.26190                         2.53030
08-01-2024 22:23:30.000.003.129                         5.30907                        -3.90461                         1.66324
08-01-2024 22:24:29.999.999.552                         4.25564                        -4.27765                         3.05358
08-01-2024 22:25:29.999.995.976                         4.16584                        -4.73893                         2.97861
08-01-2024 22:26:30.000.002.458                         4.52320                        -4.28877                         2.77275
08-01-2024 22:27:29.999.998.882                         3.41191                        -2.68312                         5.13963
08-01-2024 22:28:29.999.995.306                         3.97200                        -2.66844                         4.97576
08-01-2024 22:29:30.000.001.788                         3.70597                        -5.34125                         2.53606
08-01-2024 22:30:29.999.998.211                         4.30435                        -4.90229                         2.44081
08-01-2024 22:31:30.000.004.693                         3.87308                        -4.89785                         2.99335
08-01-2024 22:32:30.000.001.117                         4.52023                        -4.82850                         2.13422
08-01-2024 22:33:29.999.997.541                         4.49086                        -4.61152                         2.60257
08-01-2024 22:34:30.000.004.023                         4.78769                        -4.07398                         2.77232
08-01-2024 22:35:30.000.000.447                         4.41491                        -5.05791                        0.994844
08-01-2024 22:36:29.999.996.870                         4.57286                        -4.78987                         1.29895
08-01-2024 22:37:30.000.003.352                         3.66062                        -4.98522                         2.58894
08-01-2024 22:38:29.999.999.776                         5.05500                        -4.49493                         1.27032
08-01-2024 22:39:29.999.996.200                         4.96360                        -4.35000                         2.06525
08-01-2024 22:40:30.000.002.682                         4.66886                        -4.76733                         1.23740
08-01-2024 22:41:29.999.999.105                         5.52801                        -3.44352                         2.18941
08-01-2024 22:42:29.999.995.529                         5.38198                        -3.85343                         2.05716
08-01-2024 22:43:30.000.002.011                         5.38293                        -3.00308                         3.23373
08-01-2024 22:44:29.999.998.435                         4.58460                        -2.63212                         4.54460
08-01-2024 22:45:30.000.004.917                         4.90641                        -2.97988                         3.79165
08-01-2024 22:46:30.000.001.341                         5.06173                        -2.66417                         3.66935
08-01-2024 22:47:29.999.997.764                         5.18991                        -2.18446                         3.71467
08-01-2024 22:48:30.000.004.246                         5.05237                        -2.87272                         3.23149
08-01-2024 22:49:30.000.000.670                         5.22844                        -1.19255                         4.27579
08-01-2024 22:50:29.999.997.094                         5.02166                        -2.10349                         4.15674
08-01-2024 22:51:30.000.003.576                         4.61657                        -2.54034                         4.08429
08-01-2024 22:52:30.000.000.000                         5.03952                        -2.48164                         3.47160
08-01-2024 22:53:29.999.996.423                         5.32014                        -1.93132                         3.56400
08-01-2024 22:54:30.000.002.905                         4.71597                        -1.28953                         4.53412
08-01-2024 22:55:29.999.999.329                         4.56485                        -1.56243                         4.59470
08-01-2024 22:56:29.999.995.753                         4.16702                        -2.36206                         4.48354
08-01-2024 22:57:30.000.002.235                         2.70054                        -3.62867                         4.65735
08-01-2024 22:58:29.999.998.658                         4.45138                        -2.05247                         4.40331
08-01-2024 22:59:29.999.995.082                         3.80483                        -2.50782                         4.54851
08-01-2024 23:00:30.000.001.564                         4.36237                        -1.99921                         4.26678
08-01-2024 23:01:29.999.997.988                         4.03380                        -1.71542                         4.68929
08-01-2024 23:02:30.000.004.470                         3.66840                        -1.17601                         5.30751
08-01-2024 23:03:30.000.000.894                         3.45063                        -2.40947                         5.05216
08-01-2024 23:04:29.999.997.317                         4.28660                       -0.150982                         5.13364
08-01-2024 23:05:30.000.003.799                         5.12475                        -2.15463                         3.56647
08-01-2024 23:06:30.000.000.223                         5.18143                        -1.37261                         3.82616
08-01-2024 23:07:29.999.996.647                         5.58909                        -1.43145                         3.15922
08-01-2024 23:08:30.000.003.129                         5.07636                        0.409725                         4.01087
08-01-2024 23:09:29.999.999.552                         4.74663                        -1.02892                         4.38290
08-01-2024 23:10:29.999.995.976                         5.01983                       -0.951936                         4.19141
08-01-2024 23:11:30.000.002.458                         4.53244                        -1.77030                         4.24489
08-01-2024 23:12:29.999.998.882                         4.82608                        -2.07571                         3.58528
08-01-2024 23:13:29.999.995.306                         4.32810                        -1.80918                         4.47911
08-01-2024 23:14:30.000.001.788                         3.60508                       -0.722159                         5.21141
08-01-2024 23:15:29.999.998.211                         3.45670                       -0.898571                         5.30735
08-01-2024 23:16:30.000.004.693                         4.07030                        -1.46388                         4.72517
08-01-2024 23:17:30.000.001.117                         4.08161                        -1.49210                         4.74071
08-01-2024 23:18:29.999.997.541                         3.53461                       -0.515160                         5.37471
08-01-2024 23:19:30.000.004.023                         3.95804                        -3.03915                         4.39613
08-01-2024 23:20:30.000.000.447                         4.00025                        -2.87059                         4.38341
08-01-2024 23:21:29.999.996.870                         4.21444                        -1.97385                         4.51114
08-01-2024 23:22:30.000.003.352                         3.79514                        -2.56036                         4.48170
08-01-2024 23:23:29.999.999.776                         4.30723                        -2.67682                         4.06722
08-01-2024 23:24:29.999.996.200                         3.88272                        -1.72786                         4.74873
08-01-2024 23:25:30.000.002.682                         3.46152                        -1.52205                         5.01043
08-01-2024 23:26:29.999.999.105                         3.29290                        -1.33755                         5.06829
08-01-2024 23:27:29.999.995.529                         4.26977                        -1.46940                         4.36859
08-01-2024 23:28:30.000.002.011                         5.05902                        -1.31791                         3.78220
08-01-2024 23:29:29.999.998.435                         4.29057                        -1.33950                         4.34025
08-01-2024 23:30:30.000.004.917                         3.78117                       -0.719513                         5.12563
08-01-2024 23:31:30.000.001.341                         3.25989                       -0.643752                         5.41678
08-01-2024 23:32:29.999.997.764                         2.85425                       -0.446087                         5.59867
08-01-2024 23:33:30.000.004.246                         4.08028                       -0.150677                         5.00301
08-01-2024 23:34:30.000.000.670                         4.22391                       -0.948011                         4.66787
08-01-2024 23:35:29.999.997.094                         3.55565                       -0.523827                         5.26541
08-01-2024 23:36:30.000.003.576                         4.30707                       -0.232086                         4.71476
08-01-2024 23:37:29.999.999.999                         4.84012                        -1.79358                         3.73029
08-01-2024 23:38:29.999.996.423                         3.77819                       -0.899284                         4.87790
08-01-2024 23:39:30.000.002.905                         3.98300                        -1.00239                         4.98154
08-01-2024 23:40:29.999.999.329                         4.38215                        -1.36801                         4.65232
08-01-2024 23:41:29.999.995.753                         4.56781                       0.0712151                         4.89875
08-01-2024 23:42:30.000.002.235                         3.36950                        -1.25755                         5.73247
08-01-2024 23:43:29.999.998.658                         2.88764                       -0.372194                         6.30076
08-01-2024 23:44:29.999.995.082                         2.92619                       0.0507085                         6.24780
08-01-2024 23:45:30.000.001.564                         3.68217                       -0.525109                         6.02081
08-01-2024 23:46:29.999.997.988                         4.27621                        -1.04611                         5.70536
08-01-2024 23:47:30.000.004.470                         4.43325                        -1.42214                         5.52518
08-01-2024 23:48:30.000.000.894                         4.25581                        -4.17269                         4.08750
08-01-2024 23:49:29.999.997.317                         4.69541                      -0.0352475                         5.79293
08-01-2024 23:50:30.000.003.799                         3.92926                        0.117219                         6.39851
08-01-2024 23:51:30.000.000.223                         3.41179                         1.21205                         6.35117
08-01-2024 23:52:29.999.996.647                         5.30191                        -1.44752                         4.95480
08-01-2024 23:53:30.000.003.129                         5.92259                        -1.56595                         4.59515
08-01-2024 23:54:29.999.999.552                         6.21202                        -1.55911                         4.33857
08-01-2024 23:55:29.999.995.976                         6.25785                        -1.55975                         4.23477
08-01-2024 23:56:30.000.002.458                         6.48304                       -0.999420                         4.30266
08-01-2024 23:57:29.999.998.882                         6.38381                       -0.832267                         4.58522
08-01-2024 23:58:29.999.995.306                         6.36521                        -1.70912                         4.30490
08-01-2024 23:59:30.000.001.788                         6.59361                       -0.786048                         4.31720
